hour,solar_cf,wind_cf
2352,0.0,0.179
2353,0.0,0.1743
2354,0.0,0.1609
2355,0.0,0.1411
2356,0.0,0.1177
2357,0.0,0.094
2358,0.0448,0.0723
2359,0.2218,0.0542
2360,0.4111,0.0404
2361,0.5101,0.0306
2362,0.6173,0.0242
2363,0.5941,0.0207
2364,0.6512,0.0196
2365,0.5905,0.0207
2366,0.6412,0.0242
2367,0.5315,0.0306
2368,0.4302,0.0404
2369,0.2389,0.0542
2370,0.041,0.0723
2371,0.0,0.094
2372,0.0,0.1177
2373,0.0,0.1411
2374,0.0,0.1609
2375,0.0,0.1743
2376,0.0,0.179
2377,0.0,0.1743
2378,0.0,0.1609
2379,0.0,0.1411
2380,0.0,0.1177
2381,0.0,0.094
2382,0.0476,0.0723
2383,0.2224,0.0542
2384,0.4232,0.0404
2385,0.5497,0.0306
2386,0.5985,0.0242
2387,0.6054,0.0207
2388,0.6112,0.0196
2389,0.6084,0.0207
2390,0.6791,0.0242
2391,0.526,0.0306
2392,0.4376,0.0404
2393,0.2331,0.0542
2394,0.0486,0.0723
2395,0.0,0.094
2396,0.0,0.1177
2397,0.0,0.1411
2398,0.0,0.1609
2399,0.0,0.1743
2400,0.0,0.179
2401,0.0,0.1743
2402,0.0,0.1609
2403,0.0,0.1411
2404,0.0,0.1177
2405,0.0,0.094
2406,0.0497,0.0723
2407,0.241,0.0542
2408,0.3987,0.0404
2409,0.5138,0.0306
2410,0.6004,0.0242
2411,0.6216,0.0207
2412,0.6179,0.0196
2413,0.6917,0.0207
2414,0.658,0.0242
2415,0.5273,0.0306
2416,0.4144,0.0404
2417,0.2289,0.0542
2418,0.0454,0.0723
2419,0.0,0.094
2420,0.0,0.1177
2421,0.0,0.1411
2422,0.0,0.1609
2423,0.0,0.1743
2424,0.0,0.179
2425,0.0,0.1743
2426,0.0,0.1609
2427,0.0,0.1411
2428,0.0,0.1177
2429,0.0,0.094
2430,0.053,0.0723
2431,0.2535,0.0542
2432,0.3836,0.0404
2433,0.564,0.0306
2434,0.604,0.0242
2435,0.6635,0.0207
2436,0.6888,0.0196
2437,0.6379,0.0207
2438,0.6654,0.0242
2439,0.5358,0.0306
2440,0.4141,0.0404
2441,0.2338,0.0542
2442,0.0489,0.0723
2443,0.0,0.094
2444,0.0,0.1177
2445,0.0,0.1411
2446,0.0,0.1609
2447,0.0,0.1743
2448,0.0,0.179
2449,0.0,0.1743
2450,0.0,0.1609
2451,0.0,0.1411
2452,0.0,0.1177
2453,0.0,0.094
2454,0.0566,0.0723
2455,0.2235,0.0542
2456,0.4313,0.0404
2457,0.521,0.0306
2458,0.6551,0.0242
2459,0.6887,0.0207
2460,0.6788,0.0196
2461,0.6176,0.0207
2462,0.6827,0.0242
2463,0.5822,0.0306
2464,0.379,0.0404
2465,0.2342,0.0542
2466,0.0549,0.0723
2467,0.0,0.094
2468,0.0,0.1177
2469,0.0,0.1411
2470,0.0,0.1609
2471,0.0,0.1743
2472,0.0,0.179
2473,0.0,0.1743
2474,0.0,0.1609
2475,0.0,0.1411
2476,0.0,0.1177
2477,0.0,0.094
2478,0.0547,0.0723
2479,0.2208,0.0542
2480,0.4124,0.0404
2481,0.5596,0.0306
2482,0.6452,0.0242
2483,0.6222,0.0207
2484,0.6036,0.0196
2485,0.6342,0.0207
2486,0.6901,0.0242
2487,0.5422,0.0306
2488,0.4071,0.0404
2489,0.238,0.0542
2490,0.0556,0.0723
2491,0.0,0.094
2492,0.0,0.1177
2493,0.0,0.1411
2494,0.0,0.1609
2495,0.0,0.1743
2496,0.0,0.179
2497,0.0,0.1743
2498,0.0,0.1609
2499,0.0,0.1411
2500,0.0,0.1177
2501,0.0,0.094
2502,0.0607,0.0723
2503,0.2441,0.0542
2504,0.3909,0.0404
2505,0.5322,0.0306
2506,0.6243,0.0242
2507,0.6082,0.0207
2508,0.6687,0.0196
2509,0.6412,0.0207
2510,0.6362,0.0242
2511,0.5184,0.0306
2512,0.4209,0.0404
2513,0.248,0.0542
2514,0.061,0.0723
2515,0.0,0.094
2516,0.0,0.1177
2517,0.0,0.1411
2518,0.0,0.1609
2519,0.0,0.1743
2520,0.0,0.179
2521,0.0,0.1743
2522,0.0,0.1609
2523,0.0,0.1411
2524,0.0,0.1177
2525,0.0,0.094
2526,0.0563,0.0723
2527,0.2469,0.0542
2528,0.4311,0.0404
2529,0.5798,0.0306
2530,0.6162,0.0242
2531,0.6421,0.0207
2532,0.6734,0.0196
2533,0.6326,0.0207
2534,0.6349,0.0242
2535,0.5233,0.0306
2536,0.4452,0.0404
2537,0.2627,0.0542
2538,0.06,0.0723
2539,0.0,0.094
2540,0.0,0.1177
2541,0.0,0.1411
2542,0.0,0.1609
2543,0.0,0.1743
2544,0.0,0.179
2545,0.0,0.1743
2546,0.0,0.1609
2547,0.0,0.1411
2548,0.0,0.1177
2549,0.0,0.094
2550,0.0579,0.0723
2551,0.2304,0.0542
2552,0.4311,0.0404
2553,0.5783,0.0306
2554,0.6464,0.0242
2555,0.642,0.0207
2556,0.5924,0.0196
2557,0.6693,0.0207
2558,0.6369,0.0242
2559,0.5565,0.0306
2560,0.4152,0.0404
2561,0.2274,0.0542
2562,0.0577,0.0723
2563,0.0,0.094
2564,0.0,0.1177
2565,0.0,0.1411
2566,0.0,0.1609
2567,0.0,0.1743
2568,0.0,0.179
2569,0.0,0.1743
2570,0.0,0.1609
2571,0.0,0.1411
2572,0.0,0.1177
2573,0.0,0.094
2574,0.0651,0.0723
2575,0.2594,0.0542
2576,0.4064,0.0404
2577,0.5592,0.0306
2578,0.6739,0.0242
2579,0.6798,0.0207
2580,0.6325,0.0196
2581,0.6582,0.0207
2582,0.6767,0.0242
2583,0.5611,0.0306
2584,0.4372,0.0404
2585,0.2438,0.0542
2586,0.0581,0.0723
2587,0.0,0.094
2588,0.0,0.1177
2589,0.0,0.1411
2590,0.0,0.1609
2591,0.0,0.1743
2592,0.0,0.179
2593,0.0,0.1743
2594,0.0,0.1609
2595,0.0,0.1411
2596,0.0,0.1177
2597,0.0,0.094
2598,0.0598,0.0723
2599,0.2588,0.0542
2600,0.4133,0.0404
2601,0.5654,0.0306
2602,0.6921,0.0242
2603,0.6629,0.0207
2604,0.6392,0.0196
2605,0.616,0.0207
2606,0.6501,0.0242
2607,0.5276,0.0306
2608,0.4187,0.0404
2609,0.2359,0.0542
2610,0.0633,0.0723
2611,0.0,0.094
2612,0.0,0.1177
2613,0.0,0.1411
2614,0.0,0.1609
2615,0.0,0.1743
2616,0.0,0.179
2617,0.0,0.1743
2618,0.0,0.1609
2619,0.0,0.1411
2620,0.0,0.1177
2621,0.0,0.094
2622,0.0667,0.0723
2623,0.2623,0.0542
2624,0.3851,0.0404
2625,0.5707,0.0306
2626,0.6492,0.0242
2627,0.5977,0.0207
2628,0.6616,0.0196
2629,0.6286,0.0207
2630,0.6147,0.0242
2631,0.5404,0.0306
2632,0.3961,0.0404
2633,0.234,0.0542
2634,0.0701,0.0723
2635,0.0,0.094
2636,0.0,0.1177
2637,0.0,0.1411
2638,0.0,0.1609
2639,0.0,0.1743
2640,0.0,0.179
2641,0.0,0.1743
2642,0.0,0.1609
2643,0.0,0.1411
2644,0.0,0.1177
2645,0.0,0.094
2646,0.0689,0.0723
2647,0.2592,0.0542
2648,0.4177,0.0404
2649,0.532,0.0306
2650,0.6392,0.0242
2651,0.6509,0.0207
2652,0.648,0.0196
2653,0.5933,0.0207
2654,0.6907,0.0242
2655,0.5604,0.0306
2656,0.4402,0.0404
2657,0.2636,0.0542
2658,0.0669,0.0723
2659,0.0,0.094
2660,0.0,0.1177
2661,0.0,0.1411
2662,0.0,0.1609
2663,0.0,0.1743
2664,0.0,0.179
2665,0.0,0.1743
2666,0.0,0.1609
2667,0.0,0.1411
2668,0.0,0.1177
2669,0.0,0.094
2670,0.0701,0.0723
2671,0.2603,0.0542
2672,0.397,0.0404
2673,0.5821,0.0306
2674,0.6188,0.0242
2675,0.6022,0.0207
2676,0.5949,0.0196
2677,0.6829,0.0207
2678,0.6222,0.0242
2679,0.5762,0.0306
2680,0.4157,0.0404
2681,0.2361,0.0542
2682,0.0751,0.0723
2683,0.0,0.094
2684,0.0,0.1177
2685,0.0,0.1411
2686,0.0,0.1609
2687,0.0,0.1743
2688,0.0,0.179
2689,0.0,0.1743
2690,0.0,0.1609
2691,0.0,0.1411
2692,0.0,0.1177
2693,0.0,0.094
2694,0.0776,0.0723
2695,0.2743,0.0542
2696,0.4307,0.0404
2697,0.5625,0.0306
2698,0.6335,0.0242
2699,0.6282,0.0207
2700,0.6246,0.0196
2701,0.6451,0.0207
2702,0.6089,0.0242
2703,0.5683,0.0306
2704,0.398,0.0404
2705,0.2655,0.0542
2706,0.0678,0.0723
2707,0.0,0.094
2708,0.0,0.1177
2709,0.0,0.1411
2710,0.0,0.1609
2711,0.0,0.1743
2712,0.0,0.179
2713,0.0,0.1743
2714,0.0,0.1609
2715,0.0,0.1411
2716,0.0,0.1177
2717,0.0,0.094
2718,0.0736,0.0723
2719,0.2629,0.0542
2720,0.4156,0.0404
2721,0.5812,0.0306
2722,0.6742,0.0242
2723,0.6833,0.0207
2724,0.6348,0.0196
2725,0.6361,0.0207
2726,0.6834,0.0242
2727,0.6068,0.0306
2728,0.4033,0.0404
2729,0.2737,0.0542
2730,0.0733,0.0723
2731,0.0,0.094
2732,0.0,0.1177
2733,0.0,0.1411
2734,0.0,0.1609
2735,0.0,0.1743
2736,0.0,0.179
2737,0.0,0.1743
2738,0.0,0.1609
2739,0.0,0.1411
2740,0.0,0.1177
2741,0.0,0.094
2742,0.0777,0.0723
2743,0.2714,0.0542
2744,0.3896,0.0404
2745,0.5291,0.0306
2746,0.5978,0.0242
2747,0.6071,0.0207
2748,0.693,0.0196
2749,0.6268,0.0207
2750,0.6432,0.0242
2751,0.5263,0.0306
2752,0.3993,0.0404
2753,0.2774,0.0542
2754,0.0753,0.0723
2755,0.0,0.094
2756,0.0,0.1177
2757,0.0,0.1411
2758,0.0,0.1609
2759,0.0,0.1743
2760,0.0,0.179
2761,0.0,0.1743
2762,0.0,0.1609
2763,0.0,0.1411
2764,0.0,0.1177
2765,0.0,0.094
2766,0.0751,0.0723
2767,0.2526,0.0542
2768,0.4001,0.0404
2769,0.5634,0.0306
2770,0.6086,0.0242
2771,0.6468,0.0207
2772,0.6206,0.0196
2773,0.6303,0.0207
2774,0.6274,0.0242
2775,0.5619,0.0306
2776,0.429,0.0404
2777,0.2577,0.0542
2778,0.0796,0.0723
2779,0.0,0.094
2780,0.0,0.1177
2781,0.0,0.1411
2782,0.0,0.1609
2783,0.0,0.1743
2784,0.0,0.179
2785,0.0,0.1743
2786,0.0,0.1609
2787,0.0,0.1411
2788,0.0,0.1177
2789,0.0,0.094
2790,0.0794,0.0723
2791,0.2593,0.0542
2792,0.457,0.0404
2793,0.5871,0.0306
2794,0.6718,0.0242
2795,0.5978,0.0207
2796,0.5909,0.0196
2797,0.6044,0.0207
2798,0.5975,0.0242
2799,0.5189,0.0306
2800,0.3959,0.0404
2801,0.2741,0.0542
2802,0.0854,0.0723
2803,0.0,0.094
2804,0.0,0.1177
2805,0.0,0.1411
2806,0.0,0.1609
2807,0.0,0.1743
2808,0.0,0.179
2809,0.0,0.1743
2810,0.0,0.1609
2811,0.0,0.1411
2812,0.0,0.1177
2813,0.0,0.094
2814,0.0843,0.0723
2815,0.2687,0.0542
2816,0.4105,0.0404
2817,0.5816,0.0306
2818,0.5914,0.0242
2819,0.6259,0.0207
2820,0.6274,0.0196
2821,0.6798,0.0207
2822,0.6827,0.0242
2823,0.5391,0.0306
2824,0.4151,0.0404
2825,0.2661,0.0542
2826,0.0791,0.0723
2827,0.0,0.094
2828,0.0,0.1177
2829,0.0,0.1411
2830,0.0,0.1609
2831,0.0,0.1743
2832,0.0,0.179
2833,0.0,0.1743
2834,0.0,0.1609
2835,0.0,0.1411
2836,0.0,0.1177
2837,0.0,0.094
2838,0.0786,0.0723
2839,0.2756,0.0542
2840,0.3981,0.0404
2841,0.5515,0.0306
2842,0.6908,0.0242
2843,0.6209,0.0207
2844,0.6312,0.0196
2845,0.6,0.0207
2846,0.6542,0.0242
2847,0.6053,0.0306
2848,0.4189,0.0404
2849,0.2456,0.0542
2850,0.0845,0.0723
2851,0.0,0.094
2852,0.0,0.1177
2853,0.0,0.1411
2854,0.0,0.1609
2855,0.0,0.1743
2856,0.0,0.179
2857,0.0,0.1743
2858,0.0,0.1609
2859,0.0,0.1411
2860,0.0,0.1177
2861,0.0,0.094
2862,0.0909,0.0723
2863,0.249,0.0542
2864,0.4609,0.0404
2865,0.5966,0.0306
2866,0.6769,0.0242
2867,0.5912,0.0207
2868,0.6566,0.0196
2869,0.6311,0.0207
2870,0.6611,0.0242
2871,0.5279,0.0306
2872,0.438,0.0404
2873,0.2482,0.0542
2874,0.0827,0.0723
2875,0.0,0.094
2876,0.0,0.1177
2877,0.0,0.1411
2878,0.0,0.1609
2879,0.0,0.1743
2880,0.0,0.179
2881,0.0,0.1743
2882,0.0,0.1609
2883,0.0,0.1411
2884,0.0,0.1177
2885,0.0,0.094
2886,0.0889,0.0723
2887,0.2482,0.0542
2888,0.4072,0.0404
2889,0.5991,0.0306
2890,0.6449,0.0242
2891,0.6461,0.0207
2892,0.6498,0.0196
2893,0.6194,0.0207
2894,0.6549,0.0242
2895,0.5615,0.0306
2896,0.4033,0.0404
2897,0.2722,0.0542
2898,0.0809,0.0723
2899,0.0,0.094
2900,0.0,0.1177
2901,0.0,0.1411
2902,0.0,0.1609
2903,0.0,0.1743
2904,0.0,0.179
2905,0.0,0.1743
2906,0.0,0.1609
2907,0.0,0.1411
2908,0.0,0.1177
2909,0.0,0.094
2910,0.0933,0.0723
2911,0.2662,0.0542
2912,0.4063,0.0404
2913,0.5524,0.0306
2914,0.6602,0.0242
2915,0.6024,0.0207
2916,0.6787,0.0196
2917,0.5954,0.0207
2918,0.6746,0.0242
2919,0.5286,0.0306
2920,0.4126,0.0404
2921,0.254,0.0542
2922,0.0863,0.0723
2923,0.0,0.094
2924,0.0,0.1177
2925,0.0,0.1411
2926,0.0,0.1609
2927,0.0,0.1743
2928,0.0,0.179
2929,0.0,0.1743
2930,0.0,0.1609
2931,0.0,0.1411
2932,0.0,0.1177
2933,0.0,0.094
2934,0.0906,0.0723
2935,0.2539,0.0542
2936,0.4096,0.0404
2937,0.5497,0.0306
2938,0.6243,0.0242
2939,0.6254,0.0207
2940,0.6703,0.0196
2941,0.6407,0.0207
2942,0.6752,0.0242
2943,0.6032,0.0306
2944,0.4083,0.0404
2945,0.2827,0.0542
2946,0.0948,0.0723
2947,0.0,0.094
2948,0.0,0.1177
2949,0.0,0.1411
2950,0.0,0.1609
2951,0.0,0.1743
2952,0.0,0.179
2953,0.0,0.1743
2954,0.0,0.1609
2955,0.0,0.1411
2956,0.0,0.1177
2957,0.0,0.094
2958,0.0887,0.0723
2959,0.2524,0.0542
2960,0.3994,0.0404
2961,0.5641,0.0306
2962,0.6717,0.0242
2963,0.6749,0.0207
2964,0.6535,0.0196
2965,0.6015,0.0207
2966,0.6198,0.0242
2967,0.5296,0.0306
2968,0.458,0.0404
2969,0.2717,0.0542
2970,0.0851,0.0723
2971,0.0,0.094
2972,0.0,0.1177
2973,0.0,0.1411
2974,0.0,0.1609
2975,0.0,0.1743
2976,0.0,0.179
2977,0.0,0.1743
2978,0.0,0.1609
2979,0.0,0.1411
2980,0.0,0.1177
2981,0.0,0.094
2982,0.0875,0.0723
2983,0.2799,0.0542
2984,0.4211,0.0404
2985,0.5324,0.0306
2986,0.6468,0.0242
2987,0.6165,0.0207
2988,0.6906,0.0196
2989,0.625,0.0207
2990,0.6208,0.0242
2991,0.5701,0.0306
2992,0.4585,0.0404
2993,0.2826,0.0542
2994,0.0951,0.0723
2995,0.0,0.094
2996,0.0,0.1177
2997,0.0,0.1411
2998,0.0,0.1609
2999,0.0,0.1743
3000,0.0,0.179
3001,0.0,0.1743
3002,0.0,0.1609
3003,0.0,0.1411
3004,0.0,0.1177
3005,0.0,0.094
3006,0.0881,0.0723
3007,0.2527,0.0542
3008,0.443,0.0404
3009,0.5927,0.0306
3010,0.6369,0.0242
3011,0.6482,0.0207
3012,0.6122,0.0196
3013,0.5996,0.0207
3014,0.6329,0.0242
3015,0.5721,0.0306
3016,0.418,0.0404
3017,0.2661,0.0542
3018,0.0933,0.0723
3019,0.0,0.094
3020,0.0,0.1177
3021,0.0,0.1411
3022,0.0,0.1609
3023,0.0,0.1743
3024,0.0,0.179
3025,0.0,0.1743
3026,0.0,0.1609
3027,0.0,0.1411
3028,0.0,0.1177
3029,0.0,0.094
3030,0.0981,0.0723
3031,0.2519,0.0542
3032,0.4646,0.0404
3033,0.5497,0.0306
3034,0.6301,0.0242
3035,0.5963,0.0207
3036,0.6628,0.0196
3037,0.6856,0.0207
3038,0.6919,0.0242
3039,0.56,0.0306
3040,0.4314,0.0404
3041,0.2819,0.0542
3042,0.1021,0.0723
3043,0.0,0.094
3044,0.0,0.1177
3045,0.0,0.1411
3046,0.0,0.1609
3047,0.0,0.1743
3048,0.0,0.179
3049,0.0,0.1743
3050,0.0,0.1609
3051,0.0,0.1411
3052,0.0,0.1177
3053,0.0,0.094
3054,0.0952,0.0723
3055,0.2851,0.0542
3056,0.4093,0.0404
3057,0.5591,0.0306
3058,0.6378,0.0242
3059,0.6539,0.0207
3060,0.683,0.0196
3061,0.627,0.0207
3062,0.6522,0.0242
3063,0.5596,0.0306
3064,0.4343,0.0404
3065,0.2762,0.0542
3066,0.1055,0.0723
3067,0.0,0.094
3068,0.0,0.1177
3069,0.0,0.1411
3070,0.0,0.1609
3071,0.0,0.1743
3072,0.0,0.179
3073,0.0,0.1743
3074,0.0,0.1609
3075,0.0,0.1411
3076,0.0,0.1177
3077,0.0,0.094
3078,0.1066,0.0723
3079,0.2632,0.0542
3080,0.4188,0.0404
3081,0.5959,0.0306
3082,0.6022,0.0242
3083,0.679,0.0207
3084,0.619,0.0196
3085,0.6129,0.0207
3086,0.6724,0.0242
3087,0.5928,0.0306
3088,0.4072,0.0404
3089,0.2532,0.0542
3090,0.092,0.0723
3091,0.0,0.094
3092,0.0,0.1177
3093,0.0,0.1411
3094,0.0,0.1609
3095,0.0,0.1743
3096,0.0,0.179
3097,0.0,0.1743
3098,0.0,0.1609
3099,0.0,0.1411
3100,0.0,0.1177
3101,0.0,0.094
3102,0.1025,0.0723
3103,0.2722,0.0542
3104,0.4219,0.0404
3105,0.5893,0.0306
3106,0.6271,0.0242
3107,0.6844,0.0207
3108,0.6505,0.0196
3109,0.6266,0.0207
3110,0.6229,0.0242
3111,0.553,0.0306
3112,0.4163,0.0404
3113,0.2742,0.0542
3114,0.0971,0.0723
3115,0.0,0.094
3116,0.0,0.1177
3117,0.0,0.1411
3118,0.0,0.1609
3119,0.0,0.1743
3120,0.0,0.179
3121,0.0,0.1743
3122,0.0,0.1609
3123,0.0,0.1411
3124,0.0,0.1177
3125,0.0,0.094
3126,0.1036,0.0723
3127,0.2576,0.0542
3128,0.4266,0.0404
3129,0.5588,0.0306
3130,0.599,0.0242
3131,0.687,0.0207
3132,0.6104,0.0196
3133,0.6416,0.0207
3134,0.6503,0.0242
3135,0.5702,0.0306
3136,0.4303,0.0404
3137,0.2615,0.0542
3138,0.098,0.0723
3139,0.0,0.094
3140,0.0,0.1177
3141,0.0,0.1411
3142,0.0,0.1609
3143,0.0,0.1743
3144,0.0,0.179
3145,0.0,0.1743
3146,0.0,0.1609
3147,0.0,0.1411
3148,0.0,0.1177
3149,0.0,0.094
3150,0.1018,0.0723
3151,0.26,0.0542
3152,0.4134,0.0404
3153,0.5353,0.0306
3154,0.6713,0.0242
3155,0.6647,0.0207
3156,0.6792,0.0196
3157,0.6848,0.0207
3158,0.6474,0.0242
3159,0.5771,0.0306
3160,0.4609,0.0404
3161,0.2886,0.0542
3162,0.1046,0.0723
3163,0.0,0.094
3164,0.0,0.1177
3165,0.0,0.1411
3166,0.0,0.1609
3167,0.0,0.1743
3168,0.0,0.179
3169,0.0,0.1743
3170,0.0,0.1609
3171,0.0,0.1411
3172,0.0,0.1177
3173,0.0,0.094
3174,0.1133,0.0723
3175,0.2934,0.0542
3176,0.4481,0.0404
3177,0.6088,0.0306
3178,0.6487,0.0242
3179,0.6223,0.0207
3180,0.6467,0.0196
3181,0.6683,0.0207
3182,0.6666,0.0242
3183,0.6135,0.0306
3184,0.4732,0.0404
3185,0.2581,0.0542
3186,0.1001,0.0723
3187,0.0,0.094
3188,0.0,0.1177
3189,0.0,0.1411
3190,0.0,0.1609
3191,0.0,0.1743
3192,0.0,0.179
3193,0.0,0.1743
3194,0.0,0.1609
3195,0.0,0.1411
3196,0.0,0.1177
3197,0.0,0.094
3198,0.1152,0.0723
3199,0.2623,0.0542
3200,0.4665,0.0404
3201,0.5926,0.0306
3202,0.619,0.0242
3203,0.6907,0.0207
3204,0.6935,0.0196
3205,0.6451,0.0207
3206,0.6092,0.0242
3207,0.5766,0.0306
3208,0.4083,0.0404
3209,0.2963,0.0542
3210,0.1038,0.0723
3211,0.0,0.094
3212,0.0,0.1177
3213,0.0,0.1411
3214,0.0,0.1609
3215,0.0,0.1743
3216,0.0,0.179
3217,0.0,0.1743
3218,0.0,0.1609
3219,0.0,0.1411
3220,0.0,0.1177
3221,0.0,0.094
3222,0.1164,0.0723
3223,0.2987,0.0542
3224,0.4311,0.0404
3225,0.5312,0.0306
3226,0.6312,0.0242
3227,0.6603,0.0207
3228,0.6261,0.0196
3229,0.6637,0.0207
3230,0.5932,0.0242
3231,0.5539,0.0306
3232,0.4318,0.0404
3233,0.2844,0.0542
3234,0.1076,0.0723
3235,0.0,0.094
3236,0.0,0.1177
3237,0.0,0.1411
3238,0.0,0.1609
3239,0.0,0.1743
3240,0.0,0.179
3241,0.0,0.1743
3242,0.0,0.1609
3243,0.0,0.1411
3244,0.0,0.1177
3245,0.0,0.094
3246,0.1172,0.0723
3247,0.2866,0.0542
3248,0.4438,0.0404
3249,0.6135,0.0306
3250,0.6392,0.0242
3251,0.6331,0.0207
3252,0.6067,0.0196
3253,0.6843,0.0207
3254,0.6114,0.0242
3255,0.5707,0.0306
3256,0.4426,0.0404
3257,0.2673,0.0542
3258,0.1072,0.0723
3259,0.0,0.094
3260,0.0,0.1177
3261,0.0,0.1411
3262,0.0,0.1609
3263,0.0,0.1743
3264,0.0,0.179
3265,0.0,0.1743
3266,0.0,0.1609
3267,0.0,0.1411
3268,0.0,0.1177
3269,0.0,0.094
3270,0.1145,0.0723
3271,0.2763,0.0542
3272,0.4518,0.0404
3273,0.5804,0.0306
3274,0.6123,0.0242
3275,0.6894,0.0207
3276,0.6913,0.0196
3277,0.6056,0.0207
3278,0.664,0.0242
3279,0.5752,0.0306
3280,0.4719,0.0404
3281,0.302,0.0542
3282,0.1056,0.0723
3283,0.0,0.094
3284,0.0,0.1177
3285,0.0,0.1411
3286,0.0,0.1609
3287,0.0,0.1743
3288,0.0,0.179
3289,0.0,0.1743
3290,0.0,0.1609
3291,0.0,0.1411
3292,0.0,0.1177
3293,0.0,0.094
3294,0.119,0.0723
3295,0.2989,0.0542
3296,0.4536,0.0404
3297,0.5815,0.0306
3298,0.6609,0.0242
3299,0.6941,0.0207
3300,0.686,0.0196
3301,0.6531,0.0207
3302,0.6375,0.0242
3303,0.5929,0.0306
3304,0.4524,0.0404
3305,0.2645,0.0542
3306,0.1147,0.0723
3307,0.0,0.094
3308,0.0,0.1177
3309,0.0,0.1411
3310,0.0,0.1609
3311,0.0,0.1743
3312,0.0,0.179
3313,0.0,0.1743
3314,0.0,0.1609
3315,0.0,0.1411
3316,0.0,0.1177
3317,0.0,0.094
3318,0.1048,0.0723
3319,0.2788,0.0542
3320,0.4506,0.0404
3321,0.5745,0.0306
3322,0.5915,0.0242
3323,0.6121,0.0207
3324,0.5969,0.0196
3325,0.6403,0.0207
3326,0.6722,0.0242
3327,0.5426,0.0306
3328,0.4764,0.0404
3329,0.2761,0.0542
3330,0.1155,0.0723
3331,0.0,0.094
3332,0.0,0.1177
3333,0.0,0.1411
3334,0.0,0.1609
3335,0.0,0.1743
3336,0.0,0.179
3337,0.0,0.1743
3338,0.0,0.1609
3339,0.0,0.1411
3340,0.0,0.1177
3341,0.0,0.094
3342,0.1151,0.0723
3343,0.2742,0.0542
3344,0.4682,0.0404
3345,0.5319,0.0306
3346,0.5933,0.0242
3347,0.6667,0.0207
3348,0.6337,0.0196
3349,0.6871,0.0207
3350,0.6403,0.0242
3351,0.5428,0.0306
3352,0.44,0.0404
3353,0.2972,0.0542
3354,0.1126,0.0723
3355,0.0,0.094
3356,0.0,0.1177
3357,0.0,0.1411
3358,0.0,0.1609
3359,0.0,0.1743
3360,0.0,0.179
3361,0.0,0.1743
3362,0.0,0.1609
3363,0.0,0.1411
3364,0.0,0.1177
3365,0.0,0.094
3366,0.1189,0.0723
3367,0.2672,0.0542
3368,0.4667,0.0404
3369,0.5999,0.0306
3370,0.6151,0.0242
3371,0.666,0.0207
3372,0.6711,0.0196
3373,0.6543,0.0207
3374,0.6041,0.0242
3375,0.5657,0.0306
3376,0.4345,0.0404
3377,0.2866,0.0542
3378,0.1086,0.0723
3379,0.0,0.094
3380,0.0,0.1177
3381,0.0,0.1411
3382,0.0,0.1609
3383,0.0,0.1743
3384,0.0,0.179
3385,0.0,0.1743
3386,0.0,0.1609
3387,0.0,0.1411
3388,0.0,0.1177
3389,0.0,0.094
3390,0.1202,0.0723
3391,0.2808,0.0542
3392,0.4673,0.0404
3393,0.5478,0.0306
3394,0.6396,0.0242
3395,0.6159,0.0207
3396,0.6923,0.0196
3397,0.6816,0.0207
3398,0.6927,0.0242
3399,0.5615,0.0306
3400,0.4522,0.0404
3401,0.2668,0.0542
3402,0.1071,0.0723
3403,0.0,0.094
3404,0.0,0.1177
3405,0.0,0.1411
3406,0.0,0.1609
3407,0.0,0.1743
3408,0.0,0.179
3409,0.0,0.1743
3410,0.0,0.1609
3411,0.0,0.1411
3412,0.0,0.1177
3413,0.0,0.094
3414,0.1189,0.0723
3415,0.3018,0.0542
3416,0.4312,0.0404
3417,0.6145,0.0306
3418,0.6394,0.0242
3419,0.6442,0.0207
3420,0.6877,0.0196
3421,0.6487,0.0207
3422,0.6237,0.0242
3423,0.6034,0.0306
3424,0.4146,0.0404
3425,0.2898,0.0542
3426,0.1188,0.0723
3427,0.0,0.094
3428,0.0,0.1177
3429,0.0,0.1411
3430,0.0,0.1609
3431,0.0,0.1743
3432,0.0,0.179
3433,0.0,0.1743
3434,0.0,0.1609
3435,0.0,0.1411
3436,0.0,0.1177
3437,0.0,0.094
3438,0.1274,0.0723
3439,0.2834,0.0542
3440,0.4252,0.0404
3441,0.5401,0.0306
3442,0.6405,0.0242
3443,0.6778,0.0207
3444,0.6073,0.0196
3445,0.6477,0.0207
3446,0.622,0.0242
3447,0.6091,0.0306
3448,0.4699,0.0404
3449,0.3114,0.0542
3450,0.1216,0.0723
3451,0.0,0.094
3452,0.0,0.1177
3453,0.0,0.1411
3454,0.0,0.1609
3455,0.0,0.1743
3456,0.0,0.179
3457,0.0,0.1743
3458,0.0,0.1609
3459,0.0,0.1411
3460,0.0,0.1177
3461,0.0,0.094
3462,0.1113,0.0723
3463,0.2989,0.0542
3464,0.4486,0.0404
3465,0.5513,0.0306
3466,0.6316,0.0242
3467,0.6078,0.0207
3468,0.6775,0.0196
3469,0.6345,0.0207
3470,0.6724,0.0242
3471,0.5516,0.0306
3472,0.4384,0.0404
3473,0.2815,0.0542
3474,0.1161,0.0723
3475,0.0,0.094
3476,0.0,0.1177
3477,0.0,0.1411
3478,0.0,0.1609
3479,0.0,0.1743
3480,0.0,0.179
3481,0.0,0.1743
