hour,solar_cf,wind_cf
2353,0.0,0.1577
2354,0.0,0.1456
2355,0.0,0.1276
2356,0.0,0.1065
2357,0.0,0.085
2358,0.0499,0.0654
2359,0.2358,0.0491
2360,0.4182,0.0365
2361,0.5969,0.0276
2362,0.6704,0.0219
2363,0.6899,0.0187
2364,0.7013,0.0177
2365,0.7075,0.0187
2366,0.6691,0.0219
2367,0.581,0.0276
2368,0.4184,0.0365
2369,0.2664,0.0491
2370,0.0459,0.0654
2371,0.0,0.085
2372,0.0,0.1065
2373,0.0,0.1276
2374,0.0,0.1456
2375,0.0,0.1577
2376,0.0,0.162
2377,0.0,0.1577
2378,0.0,0.1456
2379,0.0,0.1276
2380,0.0,0.1065
2381,0.0,0.085
2382,0.0487,0.0654
2383,0.2559,0.0491
2384,0.4285,0.0365
2385,0.5525,0.0276
2386,0.6519,0.0219
2387,0.6605,0.0187
2388,0.6928,0.0177
2389,0.68,0.0187
2390,0.6921,0.0219
2391,0.5523,0.0276
2392,0.458,0.0365
2393,0.2607,0.0491
2394,0.0466,0.0654
2395,0.0,0.085
2396,0.0,0.1065
2397,0.0,0.1276
2398,0.0,0.1456
2399,0.0,0.1577
2400,0.0,0.162
2401,0.0,0.1577
2402,0.0,0.1456
2403,0.0,0.1276
2404,0.0,0.1065
2405,0.0,0.085
2406,0.0547,0.0654
2407,0.2532,0.0491
2408,0.423,0.0365
2409,0.5753,0.0276
2410,0.7045,0.0219
2411,0.6401,0.0187
2412,0.7367,0.0177
2413,0.6489,0.0187
2414,0.6961,0.0219
2415,0.5789,0.0276
2416,0.4118,0.0365
2417,0.2432,0.0491
2418,0.0523,0.0654
2419,0.0,0.085
2420,0.0,0.1065
2421,0.0,0.1276
2422,0.0,0.1456
2423,0.0,0.1577
2424,0.0,0.162
2425,0.0,0.1577
2426,0.0,0.1456
2427,0.0,0.1276
2428,0.0,0.1065
2429,0.0,0.085
2430,0.0536,0.0654
2431,0.236,0.0491
2432,0.4271,0.0365
2433,0.6374,0.0276
2434,0.6412,0.0219
2435,0.7383,0.0187
2436,0.675,0.0177
2437,0.7387,0.0187
2438,0.651,0.0219
2439,0.5998,0.0276
2440,0.4108,0.0365
2441,0.2583,0.0491
2442,0.0569,0.0654
2443,0.0,0.085
2444,0.0,0.1065
2445,0.0,0.1276
2446,0.0,0.1456
2447,0.0,0.1577
2448,0.0,0.162
2449,0.0,0.1577
2450,0.0,0.1456
2451,0.0,0.1276
2452,0.0,0.1065
2453,0.0,0.085
2454,0.0596,0.0654
2455,0.254,0.0491
2456,0.418,0.0365
2457,0.6316,0.0276
2458,0.696,0.0219
2459,0.7262,0.0187
2460,0.7074,0.0177
2461,0.6536,0.0187
2462,0.7415,0.0219
2463,0.6431,0.0276
2464,0.4745,0.0365
2465,0.2609,0.0491
2466,0.0556,0.0654
2467,0.0,0.085
2468,0.0,0.1065
2469,0.0,0.1276
2470,0.0,0.1456
2471,0.0,0.1577
2472,0.0,0.162
2473,0.0,0.1577
2474,0.0,0.1456
2475,0.0,0.1276
2476,0.0,0.1065
2477,0.0,0.085
2478,0.056,0.0654
2479,0.2391,0.0491
2480,0.4494,0.0365
2481,0.6304,0.0276
2482,0.6839,0.0219
2483,0.6347,0.0187
2484,0.6561,0.0177
2485,0.7428,0.0187
2486,0.7078,0.0219
2487,0.5674,0.0276
2488,0.4171,0.0365
2489,0.2567,0.0491
2490,0.0576,0.0654
2491,0.0,0.085
2492,0.0,0.1065
2493,0.0,0.1276
2494,0.0,0.1456
2495,0.0,0.1577
2496,0.0,0.162
2497,0.0,0.1577
2498,0.0,0.1456
2499,0.0,0.1276
2500,0.0,0.1065
2501,0.0,0.085
2502,0.0579,0.0654
2503,0.2538,0.0491
2504,0.413,0.0365
2505,0.5778,0.0276
2506,0.6672,0.0219
2507,0.7381,0.0187
2508,0.6997,0.0177
2509,0.6998,0.0187
2510,0.6968,0.0219
2511,0.5731,0.0276
2512,0.4153,0.0365
2513,0.2463,0.0491
2514,0.057,0.0654
2515,0.0,0.085
2516,0.0,0.1065
2517,0.0,0.1276
2518,0.0,0.1456
2519,0.0,0.1577
2520,0.0,0.162
2521,0.0,0.1577
2522,0.0,0.1456
2523,0.0,0.1276
2524,0.0,0.1065
2525,0.0,0.085
2526,0.0683,0.0654
2527,0.2735,0.0491
2528,0.4176,0.0365
2529,0.602,0.0276
2530,0.6959,0.0219
2531,0.6558,0.0187
2532,0.7384,0.0177
2533,0.7003,0.0187
2534,0.6739,0.0219
2535,0.6326,0.0276
2536,0.4448,0.0365
2537,0.2622,0.0491
2538,0.0612,0.0654
2539,0.0,0.085
2540,0.0,0.1065
2541,0.0,0.1276
2542,0.0,0.1456
2543,0.0,0.1577
2544,0.0,0.162
2545,0.0,0.1577
2546,0.0,0.1456
2547,0.0,0.1276
2548,0.0,0.1065
2549,0.0,0.085
2550,0.0651,0.0654
2551,0.2813,0.0491
2552,0.4801,0.0365
2553,0.6465,0.0276
2554,0.7024,0.0219
2555,0.637,0.0187
2556,0.7189,0.0177
2557,0.6937,0.0187
2558,0.7287,0.0219
2559,0.6203,0.0276
2560,0.4232,0.0365
2561,0.2711,0.0491
2562,0.0649,0.0654
2563,0.0,0.085
2564,0.0,0.1065
2565,0.0,0.1276
2566,0.0,0.1456
2567,0.0,0.1577
2568,0.0,0.162
2569,0.0,0.1577
2570,0.0,0.1456
2571,0.0,0.1276
2572,0.0,0.1065
2573,0.0,0.085
2574,0.0709,0.0654
2575,0.244,0.0491
2576,0.4097,0.0365
2577,0.5731,0.0276
2578,0.7216,0.0219
2579,0.7383,0.0187
2580,0.712,0.0177
2581,0.725,0.0187
2582,0.691,0.0219
2583,0.58,0.0276
2584,0.439,0.0365
2585,0.2708,0.0491
2586,0.069,0.0654
2587,0.0,0.085
2588,0.0,0.1065
2589,0.0,0.1276
2590,0.0,0.1456
2591,0.0,0.1577
2592,0.0,0.162
2593,0.0,0.1577
2594,0.0,0.1456
2595,0.0,0.1276
2596,0.0,0.1065
2597,0.0,0.085
2598,0.0742,0.0654
2599,0.2877,0.0491
2600,0.4633,0.0365
2601,0.6309,0.0276
2602,0.7378,0.0219
2603,0.6958,0.0187
2604,0.6481,0.0177
2605,0.6809,0.0187
2606,0.7122,0.0219
2607,0.6449,0.0276
2608,0.4338,0.0365
2609,0.2877,0.0491
2610,0.0702,0.0654
2611,0.0,0.085
2612,0.0,0.1065
2613,0.0,0.1276
2614,0.0,0.1456
2615,0.0,0.1577
2616,0.0,0.162
2617,0.0,0.1577
2618,0.0,0.1456
2619,0.0,0.1276
2620,0.0,0.1065
2621,0.0,0.085
2622,0.0705,0.0654
2623,0.2695,0.0491
2624,0.453,0.0365
2625,0.5653,0.0276
2626,0.7044,0.0219
2627,0.7051,0.0187
2628,0.6413,0.0177
2629,0.7137,0.0187
2630,0.6793,0.0219
2631,0.6207,0.0276
2632,0.4626,0.0365
2633,0.2866,0.0491
2634,0.0667,0.0654
2635,0.0,0.085
2636,0.0,0.1065
2637,0.0,0.1276
2638,0.0,0.1456
2639,0.0,0.1577
2640,0.0,0.162
2641,0.0,0.1577
2642,0.0,0.1456
2643,0.0,0.1276
2644,0.0,0.1065
2645,0.0,0.085
2646,0.0765,0.0654
2647,0.2568,0.0491
2648,0.4572,0.0365
2649,0.6421,0.0276
2650,0.6364,0.0219
2651,0.642,0.0187
2652,0.6708,0.0177
2653,0.6752,0.0187
2654,0.7091,0.0219
2655,0.6297,0.0276
2656,0.4549,0.0365
2657,0.2811,0.0491
2658,0.0779,0.0654
2659,0.0,0.085
2660,0.0,0.1065
2661,0.0,0.1276
2662,0.0,0.1456
2663,0.0,0.1577
2664,0.0,0.162
2665,0.0,0.1577
2666,0.0,0.1456
2667,0.0,0.1276
2668,0.0,0.1065
2669,0.0,0.085
2670,0.077,0.0654
2671,0.2839,0.0491
2672,0.4236,0.0365
2673,0.6142,0.0276
2674,0.7165,0.0219
2675,0.6371,0.0187
2676,0.7309,0.0177
2677,0.7259,0.0187
2678,0.71,0.0219
2679,0.5629,0.0276
2680,0.4144,0.0365
2681,0.2571,0.0491
2682,0.0727,0.0654
2683,0.0,0.085
2684,0.0,0.1065
2685,0.0,0.1276
2686,0.0,0.1456
2687,0.0,0.1577
2688,0.0,0.162
2689,0.0,0.1577
2690,0.0,0.1456
2691,0.0,0.1276
2692,0.0,0.1065
2693,0.0,0.085
2694,0.0794,0.0654
2695,0.2686,0.0491
2696,0.4173,0.0365
2697,0.6205,0.0276
2698,0.7201,0.0219
2699,0.7195,0.0187
2700,0.6964,0.0177
2701,0.6797,0.0187
2702,0.6451,0.0219
2703,0.6077,0.0276
2704,0.4201,0.0365
2705,0.2787,0.0491
2706,0.0791,0.0654
2707,0.0,0.085
2708,0.0,0.1065
2709,0.0,0.1276
2710,0.0,0.1456
2711,0.0,0.1577
2712,0.0,0.162
2713,0.0,0.1577
2714,0.0,0.1456
2715,0.0,0.1276
2716,0.0,0.1065
2717,0.0,0.085
2718,0.0776,0.0654
2719,0.2829,0.0491
2720,0.4208,0.0365
2721,0.5727,0.0276
2722,0.6388,0.0219
2723,0.6731,0.0187
2724,0.6352,0.0177
2725,0.6596,0.0187
2726,0.732,0.0219
2727,0.6271,0.0276
2728,0.4725,0.0365
2729,0.2863,0.0491
2730,0.0845,0.0654
2731,0.0,0.085
2732,0.0,0.1065
2733,0.0,0.1276
2734,0.0,0.1456
2735,0.0,0.1577
2736,0.0,0.162
2737,0.0,0.1577
2738,0.0,0.1456
2739,0.0,0.1276
2740,0.0,0.1065
2741,0.0,0.085
2742,0.0791,0.0654
2743,0.2591,0.0491
2744,0.4905,0.0365
2745,0.5745,0.0276
2746,0.6423,0.0219
2747,0.714,0.0187
2748,0.6357,0.0177
2749,0.6956,0.0187
2750,0.6859,0.0219
2751,0.6308,0.0276
2752,0.4528,0.0365
2753,0.2923,0.0491
2754,0.077,0.0654
2755,0.0,0.085
2756,0.0,0.1065
2757,0.0,0.1276
2758,0.0,0.1456
2759,0.0,0.1577
2760,0.0,0.162
2761,0.0,0.1577
2762,0.0,0.1456
2763,0.0,0.1276
2764,0.0,0.1065
2765,0.0,0.085
2766,0.0862,0.0654
2767,0.2978,0.0491
2768,0.4561,0.0365
2769,0.6125,0.0276
2770,0.7006,0.0219
2771,0.7153,0.0187
2772,0.6888,0.0177
2773,0.6792,0.0187
2774,0.6408,0.0219
2775,0.6203,0.0276
2776,0.48,0.0365
2777,0.299,0.0491
2778,0.082,0.0654
2779,0.0,0.085
2780,0.0,0.1065
2781,0.0,0.1276
2782,0.0,0.1456
2783,0.0,0.1577
2784,0.0,0.162
2785,0.0,0.1577
2786,0.0,0.1456
2787,0.0,0.1276
2788,0.0,0.1065
2789,0.0,0.085
2790,0.0866,0.0654
2791,0.2908,0.0491
2792,0.4891,0.0365
2793,0.6249,0.0276
2794,0.6881,0.0219
2795,0.745,0.0187
2796,0.6979,0.0177
2797,0.7288,0.0187
2798,0.7274,0.0219
2799,0.5813,0.0276
2800,0.4646,0.0365
2801,0.2839,0.0491
2802,0.0829,0.0654
2803,0.0,0.085
2804,0.0,0.1065
2805,0.0,0.1276
2806,0.0,0.1456
2807,0.0,0.1577
2808,0.0,0.162
2809,0.0,0.1577
2810,0.0,0.1456
2811,0.0,0.1276
2812,0.0,0.1065
2813,0.0,0.085
2814,0.0884,0.0654
2815,0.2668,0.0491
2816,0.4895,0.0365
2817,0.5616,0.0276
2818,0.66,0.0219
2819,0.656,0.0187
2820,0.6623,0.0177
2821,0.6391,0.0187
2822,0.6755,0.0219
2823,0.5598,0.0276
2824,0.4579,0.0365
2825,0.2693,0.0491
2826,0.0883,0.0654
2827,0.0,0.085
2828,0.0,0.1065
2829,0.0,0.1276
2830,0.0,0.1456
2831,0.0,0.1577
2832,0.0,0.162
2833,0.0,0.1577
2834,0.0,0.1456
2835,0.0,0.1276
2836,0.0,0.1065
2837,0.0,0.085
2838,0.0856,0.0654
2839,0.272,0.0491
2840,0.4789,0.0365
2841,0.6375,0.0276
2842,0.7436,0.0219
2843,0.7066,0.0187
2844,0.7403,0.0177
2845,0.6371,0.0187
2846,0.7313,0.0219
2847,0.6307,0.0276
2848,0.49,0.0365
2849,0.2601,0.0491
2850,0.0937,0.0654
2851,0.0,0.085
2852,0.0,0.1065
2853,0.0,0.1276
2854,0.0,0.1456
2855,0.0,0.1577
2856,0.0,0.162
2857,0.0,0.1577
2858,0.0,0.1456
2859,0.0,0.1276
2860,0.0,0.1065
2861,0.0,0.085
2862,0.0977,0.0654
2863,0.2789,0.0491
2864,0.4882,0.0365
2865,0.6248,0.0276
2866,0.696,0.0219
2867,0.6825,0.0187
2868,0.7117,0.0177
2869,0.7344,0.0187
2870,0.692,0.0219
2871,0.5793,0.0276
2872,0.4744,0.0365
2873,0.3025,0.0491
2874,0.0885,0.0654
2875,0.0,0.085
2876,0.0,0.1065
2877,0.0,0.1276
2878,0.0,0.1456
2879,0.0,0.1577
2880,0.0,0.162
2881,0.0,0.1577
2882,0.0,0.1456
2883,0.0,0.1276
2884,0.0,0.1065
2885,0.0,0.085
2886,0.0917,0.0654
2887,0.2655,0.0491
2888,0.4938,0.0365
2889,0.6377,0.0276
2890,0.6426,0.0219
2891,0.6559,0.0187
2892,0.7315,0.0177
2893,0.6405,0.0187
2894,0.7125,0.0219
2895,0.5818,0.0276
2896,0.4784,0.0365
2897,0.2915,0.0491
2898,0.0988,0.0654
2899,0.0,0.085
2900,0.0,0.1065
2901,0.0,0.1276
2902,0.0,0.1456
2903,0.0,0.1577
2904,0.0,0.162
2905,0.0,0.1577
2906,0.0,0.1456
2907,0.0,0.1276
2908,0.0,0.1065
2909,0.0,0.085
2910,0.1012,0.0654
2911,0.2979,0.0491
2912,0.4631,0.0365
2913,0.5818,0.0276
2914,0.6749,0.0219
2915,0.6724,0.0187
2916,0.6615,0.0177
2917,0.6985,0.0187
2918,0.6429,0.0219
2919,0.5993,0.0276
2920,0.4309,0.0365
2921,0.2644,0.0491
2922,0.1016,0.0654
2923,0.0,0.085
2924,0.0,0.1065
2925,0.0,0.1276
2926,0.0,0.1456
2927,0.0,0.1577
2928,0.0,0.162
2929,0.0,0.1577
2930,0.0,0.1456
2931,0.0,0.1276
2932,0.0,0.1065
2933,0.0,0.085
2934,0.0938,0.0654
2935,0.2907,0.0491
2936,0.4573,0.0365
2937,0.6326,0.0276
2938,0.7012,0.0219
2939,0.6908,0.0187
2940,0.6401,0.0177
2941,0.6794,0.0187
2942,0.7078,0.0219
2943,0.6529,0.0276
2944,0.4757,0.0365
2945,0.2834,0.0491
2946,0.1017,0.0654
2947,0.0,0.085
2948,0.0,0.1065
2949,0.0,0.1276
2950,0.0,0.1456
2951,0.0,0.1577
2952,0.0,0.162
2953,0.0,0.1577
2954,0.0,0.1456
2955,0.0,0.1276
2956,0.0,0.1065
2957,0.0,0.085
2958,0.0954,0.0654
2959,0.2739,0.0491
2960,0.4897,0.0365
2961,0.617,0.0276
2962,0.6718,0.0219
2963,0.7406,0.0187
2964,0.7196,0.0177
2965,0.6779,0.0187
2966,0.6506,0.0219
2967,0.5971,0.0276
2968,0.4969,0.0365
2969,0.2711,0.0491
2970,0.1001,0.0654
2971,0.0,0.085
2972,0.0,0.1065
2973,0.0,0.1276
2974,0.0,0.1456
2975,0.0,0.1577
2976,0.0,0.162
2977,0.0,0.1577
2978,0.0,0.1456
2979,0.0,0.1276
2980,0.0,0.1065
2981,0.0,0.085
2982,0.1032,0.0654
2983,0.293,0.0491
2984,0.497,0.0365
2985,0.5692,0.0276
2986,0.6975,0.0219
2987,0.6531,0.0187
2988,0.6369,0.0177
2989,0.6361,0.0187
2990,0.668,0.0219
2991,0.6195,0.0276
2992,0.4459,0.0365
2993,0.274,0.0491
2994,0.1047,0.0654
2995,0.0,0.085
2996,0.0,0.1065
2997,0.0,0.1276
2998,0.0,0.1456
2999,0.0,0.1577
3000,0.0,0.162
3001,0.0,0.1577
3002,0.0,0.1456
3003,0.0,0.1276
3004,0.0,0.1065
3005,0.0,0.085
3006,0.103,0.0654
3007,0.3057,0.0491
3008,0.4498,0.0365
3009,0.6327,0.0276
3010,0.7092,0.0219
3011,0.6442,0.0187
3012,0.6474,0.0177
3013,0.6915,0.0187
3014,0.704,0.0219
3015,0.573,0.0276
3016,0.5021,0.0365
3017,0.2935,0.0491
3018,0.1008,0.0654
3019,0.0,0.085
3020,0.0,0.1065
3021,0.0,0.1276
3022,0.0,0.1456
3023,0.0,0.1577
3024,0.0,0.162
3025,0.0,0.1577
3026,0.0,0.1456
3027,0.0,0.1276
3028,0.0,0.1065
3029,0.0,0.085
3030,0.1084,0.0654
3031,0.2781,0.0491
3032,0.4417,0.0365
3033,0.6341,0.0276
3034,0.7294,0.0219
3035,0.7264,0.0187
3036,0.6366,0.0177
3037,0.7203,0.0187
3038,0.6534,0.0219
3039,0.6148,0.0276
3040,0.481,0.0365
3041,0.3161,0.0491
3042,0.1012,0.0654
3043,0.0,0.085
3044,0.0,0.1065
3045,0.0,0.1276
3046,0.0,0.1456
3047,0.0,0.1577
3048,0.0,0.162
3049,0.0,0.1577
3050,0.0,0.1456
3051,0.0,0.1276
3052,0.0,0.1065
3053,0.0,0.085
3054,0.1023,0.0654
3055,0.2917,0.0491
3056,0.4395,0.0365
3057,0.616,0.0276
3058,0.7274,0.0219
3059,0.6609,0.0187
3060,0.6518,0.0177
3061,0.7411,0.0187
3062,0.7165,0.0219
3063,0.5986,0.0276
3064,0.5015,0.0365
3065,0.3159,0.0491
3066,0.1123,0.0654
3067,0.0,0.085
3068,0.0,0.1065
3069,0.0,0.1276
3070,0.0,0.1456
3071,0.0,0.1577
3072,0.0,0.162
3073,0.0,0.1577
3074,0.0,0.1456
3075,0.0,0.1276
3076,0.0,0.1065
3077,0.0,0.085
3078,0.1135,0.0654
3079,0.2891,0.0491
3080,0.5009,0.0365
3081,0.6017,0.0276
3082,0.6889,0.0219
3083,0.7459,0.0187
3084,0.6936,0.0177
3085,0.6677,0.0187
3086,0.7326,0.0219
3087,0.6031,0.0276
3088,0.4782,0.0365
3089,0.284,0.0491
3090,0.1045,0.0654
3091,0.0,0.085
3092,0.0,0.1065
3093,0.0,0.1276
3094,0.0,0.1456
3095,0.0,0.1577
3096,0.0,0.162
3097,0.0,0.1577
3098,0.0,0.1456
3099,0.0,0.1276
3100,0.0,0.1065
3101,0.0,0.085
3102,0.1158,0.0654
3103,0.2779,0.0491
3104,0.4667,0.0365
3105,0.6461,0.0276
3106,0.6998,0.0219
3107,0.7009,0.0187
3108,0.742,0.0177
3109,0.7033,0.0187
3110,0.7215,0.0219
3111,0.5795,0.0276
3112,0.4988,0.0365
3113,0.3076,0.0491
3114,0.1028,0.0654
3115,0.0,0.085
3116,0.0,0.1065
3117,0.0,0.1276
3118,0.0,0.1456
3119,0.0,0.1577
3120,0.0,0.162
3121,0.0,0.1577
3122,0.0,0.1456
3123,0.0,0.1276
3124,0.0,0.1065
3125,0.0,0.085
3126,0.1178,0.0654
3127,0.2885,0.0491
3128,0.479,0.0365
3129,0.61,0.0276
3130,0.6722,0.0219
3131,0.6938,0.0187
3132,0.6758,0.0177
3133,0.7173,0.0187
3134,0.6353,0.0219
3135,0.6031,0.0276
3136,0.4752,0.0365
3137,0.3217,0.0491
3138,0.1036,0.0654
3139,0.0,0.085
3140,0.0,0.1065
3141,0.0,0.1276
3142,0.0,0.1456
3143,0.0,0.1577
3144,0.0,0.162
3145,0.0,0.1577
3146,0.0,0.1456
3147,0.0,0.1276
3148,0.0,0.1065
3149,0.0,0.085
3150,0.1093,0.0654
3151,0.2964,0.0491
3152,0.5021,0.0365
3153,0.5846,0.0276
3154,0.7359,0.0219
3155,0.6619,0.0187
3156,0.7003,0.0177
3157,0.7137,0.0187
3158,0.6366,0.0219
3159,0.5857,0.0276
3160,0.4914,0.0365
3161,0.3157,0.0491
3162,0.1103,0.0654
3163,0.0,0.085
3164,0.0,0.1065
3165,0.0,0.1276
3166,0.0,0.1456
3167,0.0,0.1577
3168,0.0,0.162
3169,0.0,0.1577
3170,0.0,0.1456
3171,0.0,0.1276
3172,0.0,0.1065
3173,0.0,0.085
3174,0.1121,0.0654
3175,0.2984,0.0491
3176,0.4488,0.0365
3177,0.6,0.0276
3178,0.7455,0.0219
3179,0.6697,0.0187
3180,0.7139,0.0177
3181,0.681,0.0187
3182,0.6519,0.0219
3183,0.6482,0.0276
3184,0.4636,0.0365
3185,0.3133,0.0491
3186,0.1177,0.0654
3187,0.0,0.085
3188,0.0,0.1065
3189,0.0,0.1276
3190,0.0,0.1456
3191,0.0,0.1577
3192,0.0,0.162
3193,0.0,0.1577
3194,0.0,0.1456
3195,0.0,0.1276
3196,0.0,0.1065
3197,0.0,0.085
3198,0.1151,0.0654
3199,0.3018,0.0491
3200,0.4426,0.0365
3201,0.651,0.0276
3202,0.6689,0.0219
3203,0.7388,0.0187
3204,0.7245,0.0177
3205,0.72,0.0187
3206,0.675,0.0219
3207,0.5905,0.0276
3208,0.4878,0.0365
3209,0.2778,0.0491
3210,0.1217,0.0654
3211,0.0,0.085
3212,0.0,0.1065
3213,0.0,0.1276
3214,0.0,0.1456
3215,0.0,0.1577
3216,0.0,0.162
3217,0.0,0.1577
3218,0.0,0.1456
3219,0.0,0.1276
3220,0.0,0.1065
3221,0.0,0.085
3222,0.1083,0.0654
3223,0.326,0.0491
3224,0.4778,0.0365
3225,0.5881,0.0276
3226,0.6737,0.0219
3227,0.6727,0.0187
3228,0.6673,0.0177
3229,0.6499,0.0187
3230,0.7412,0.0219
3231,0.6431,0.0276
3232,0.5095,0.0365
3233,0.3145,0.0491
3234,0.1217,0.0654
3235,0.0,0.085
3236,0.0,0.1065
3237,0.0,0.1276
3238,0.0,0.1456
3239,0.0,0.1577
3240,0.0,0.162
3241,0.0,0.1577
3242,0.0,0.1456
3243,0.0,0.1276
3244,0.0,0.1065
3245,0.0,0.085
3246,0.1261,0.0654
3247,0.2804,0.0491
3248,0.4909,0.0365
3249,0.609,0.0276
3250,0.6947,0.0219
3251,0.6826,0.0187
3252,0.7273,0.0177
3253,0.7194,0.0187
3254,0.6739,0.0219
3255,0.6406,0.0276
3256,0.4376,0.0365
3257,0.285,0.0491
3258,0.1086,0.0654
3259,0.0,0.085
3260,0.0,0.1065
3261,0.0,0.1276
3262,0.0,0.1456
3263,0.0,0.1577
3264,0.0,0.162
3265,0.0,0.1577
3266,0.0,0.1456
3267,0.0,0.1276
3268,0.0,0.1065
3269,0.0,0.085
3270,0.1191,0.0654
3271,0.3181,0.0491
3272,0.4655,0.0365
3273,0.6007,0.0276
3274,0.6431,0.0219
3275,0.691,0.0187
3276,0.7233,0.0177
3277,0.7011,0.0187
3278,0.6776,0.0219
3279,0.6109,0.0276
3280,0.4925,0.0365
3281,0.2944,0.0491
3282,0.1277,0.0654
3283,0.0,0.085
3284,0.0,0.1065
3285,0.0,0.1276
3286,0.0,0.1456
3287,0.0,0.1577
3288,0.0,0.162
3289,0.0,0.1577
3290,0.0,0.1456
3291,0.0,0.1276
3292,0.0,0.1065
3293,0.0,0.085
3294,0.1277,0.0654
3295,0.3244,0.0491
3296,0.4899,0.0365
3297,0.5994,0.0276
3298,0.6861,0.0219
3299,0.6936,0.0187
3300,0.6566,0.0177
3301,0.6429,0.0187
3302,0.6378,0.0219
3303,0.6196,0.0276
3304,0.4877,0.0365
3305,0.283,0.0491
3306,0.1179,0.0654
3307,0.0,0.085
3308,0.0,0.1065
3309,0.0,0.1276
3310,0.0,0.1456
3311,0.0,0.1577
3312,0.0,0.162
3313,0.0,0.1577
3314,0.0,0.1456
3315,0.0,0.1276
3316,0.0,0.1065
3317,0.0,0.085
3318,0.1223,0.0654
3319,0.2967,0.0491
3320,0.4396,0.0365
3321,0.6283,0.0276
3322,0.6978,0.0219
3323,0.7149,0.0187
3324,0.6943,0.0177
3325,0.668,0.0187
3326,0.643,0.0219
3327,0.661,0.0276
3328,0.4841,0.0365
3329,0.291,0.0491
3330,0.1241,0.0654
3331,0.0,0.085
3332,0.0,0.1065
3333,0.0,0.1276
3334,0.0,0.1456
3335,0.0,0.1577
3336,0.0,0.162
3337,0.0,0.1577
3338,0.0,0.1456
3339,0.0,0.1276
3340,0.0,0.1065
3341,0.0,0.085
3342,0.1211,0.0654
3343,0.2924,0.0491
3344,0.4568,0.0365
3345,0.6363,0.0276
3346,0.6374,0.0219
3347,0.734,0.0187
3348,0.7416,0.0177
3349,0.7079,0.0187
3350,0.7126,0.0219
3351,0.6654,0.0276
3352,0.4981,0.0365
3353,0.3183,0.0491
3354,0.1195,0.0654
3355,0.0,0.085
3356,0.0,0.1065
3357,0.0,0.1276
3358,0.0,0.1456
3359,0.0,0.1577
3360,0.0,0.162
3361,0.0,0.1577
3362,0.0,0.1456
3363,0.0,0.1276
3364,0.0,0.1065
3365,0.0,0.085
3366,0.118,0.0654
3367,0.3085,0.0491
3368,0.5015,0.0365
3369,0.6653,0.0276
3370,0.6489,0.0219
3371,0.6931,0.0187
3372,0.6736,0.0177
3373,0.6834,0.0187
3374,0.7335,0.0219
3375,0.6022,0.0276
3376,0.4495,0.0365
3377,0.2867,0.0491
3378,0.1322,0.0654
3379,0.0,0.085
3380,0.0,0.1065
3381,0.0,0.1276
3382,0.0,0.1456
3383,0.0,0.1577
3384,0.0,0.162
3385,0.0,0.1577
3386,0.0,0.1456
3387,0.0,0.1276
3388,0.0,0.1065
3389,0.0,0.085
3390,0.1158,0.0654
3391,0.2858,0.0491
3392,0.506,0.0365
3393,0.6382,0.0276
3394,0.6447,0.0219
3395,0.7064,0.0187
3396,0.6745,0.0177
3397,0.6484,0.0187
3398,0.6389,0.0219
3399,0.6313,0.0276
3400,0.4893,0.0365
3401,0.3306,0.0491
3402,0.1301,0.0654
3403,0.0,0.085
3404,0.0,0.1065
3405,0.0,0.1276
3406,0.0,0.1456
3407,0.0,0.1577
3408,0.0,0.162
3409,0.0,0.1577
3410,0.0,0.1456
3411,0.0,0.1276
3412,0.0,0.1065
3413,0.0,0.085
3414,0.1178,0.0654
3415,0.323,0.0491
3416,0.4916,0.0365
3417,0.6468,0.0276
3418,0.7117,0.0219
3419,0.6818,0.0187
3420,0.6601,0.0177
3421,0.7311,0.0187
3422,0.7182,0.0219
3423,0.6036,0.0276
3424,0.5078,0.0365
3425,0.3068,0.0491
3426,0.1311,0.0654
3427,0.0,0.085
3428,0.0,0.1065
3429,0.0,0.1276
3430,0.0,0.1456
3431,0.0,0.1577
3432,0.0,0.162
3433,0.0,0.1577
3434,0.0,0.1456
3435,0.0,0.1276
3436,0.0,0.1065
3437,0.0,0.085
3438,0.1242,0.0654
3439,0.3181,0.0491
3440,0.516,0.0365
3441,0.5851,0.0276
3442,0.7268,0.0219
3443,0.7045,0.0187
3444,0.6999,0.0177
3445,0.7214,0.0187
3446,0.6536,0.0219
3447,0.6379,0.0276
3448,0.4727,0.0365
3449,0.3038,0.0491
3450,0.1325,0.0654
3451,0.0,0.085
3452,0.0,0.1065
3453,0.0,0.1276
3454,0.0,0.1456
3455,0.0,0.1577
3456,0.0,0.162
3457,0.0,0.1577
3458,0.0,0.1456
3459,0.0,0.1276
3460,0.0,0.1065
3461,0.0,0.085
3462,0.1343,0.0654
3463,0.3114,0.0491
3464,0.4655,0.0365
3465,0.6149,0.0276
3466,0.742,0.0219
3467,0.6773,0.0187
3468,0.7126,0.0177
3469,0.6724,0.0187
3470,0.7229,0.0219
3471,0.5927,0.0276
3472,0.4674,0.0365
3473,0.2913,0.0491
3474,0.1303,0.0654
3475,0.0,0.085
3476,0.0,0.1065
3477,0.0,0.1276
3478,0.0,0.1456
3479,0.0,0.1577
3480,0.0,0.162
3481,0.0,0.1577
3482,0.0,0.1456
3483,0.0,0.1276
3484,0.0,0.1065
